0,3.1695622704248185,8.522901066310286,27.602798120582555
1,3.972109172289553,2.8102506207313915,24.88152913218827
2,3.3644720696728627,4.019550098030216,20.612249813059776
3,3.835303670041292,6.345214358779213,29.868942030955836
4,3.7832937440293253,8.835638834757678,42.3589834711068
5,3.1980241079563885,7.484277091081665,24.86097524524753
6,3.3457440810954306,1.052390036001175,47.7631885842372
7,3.8878680277558177,9.492160782621658,53.585239340419776
8,3.562526101754015,2.3915854433069006,36.230154105966875
9,3.7546693709749177,1.9042143009879697,21.396320466437764
